user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets,dias_desde_login
16133,26,Básico,579.0,Argentina,Drama,2021-03-19,1,1926.0
17354,46,Estándar,1107.3,Uruguay,Romance,2021-03-19,1,1926.0
11302,41,Estándar,837.6,México,Documental,2021-03-18,2,1927.0
12092,38,Estándar,645.4,Colombia,Drama,2021-03-17,0,1928.0
14472,30,Premium,1473.2,México,Romance,2021-03-17,2,1928.0
15865,32,Estándar,648.2,Colombia,Comedia,2021-03-17,2,1928.0
17007,31,Estándar,566.2,Uruguay,Crimen,2021-03-17,1,1928.0
15182,19,Premium,1612.3,Perú,Thriller,2021-03-17,2,1928.0
10649,30,Básico,0.0,Chile,Crimen,2021-03-16,2,1929.0
12396,35,Básico,930.5,Uruguay,Comedia,2021-03-16,1,1929.0
12196,56,Básico,1027.9,Colombia,Romance,2021-03-15,1,1930.0
12612,14,Premium,1356.3,Argentina,Acción,2021-03-15,1,1930.0
10381,39,Premium,1393.4,Perú,Documental,2021-03-13,2,1932.0
11951,29,Básico,0.0,México,Thriller,2021-03-13,1,1932.0
13751,31,Básico,805.4,Chile,Acción,2021-03-13,1,1932.0
14575,21,Básico,575.2,Colombia,Acción,2021-03-13,1,1932.0
15481,47,Básico,0.0,México,Comedia,2021-03-13,0,1932.0
16286,46,Básico,620.4,Brasil,Documental,2021-03-12,1,1933.0
12636,29,Premium,1166.8,Perú,Acción,2021-03-11,0,1934.0
16123,40,Estándar,707.7,Perú,Romance,2021-03-11,0,1934.0
16601,33,Básico,1432.2,Brasil,Thriller,2021-03-11,0,1934.0
10921,24,Estándar,770.7,Argentina,Comedia,2021-03-10,1,1935.0
17135,44,Premium,1036.9,Chile,Comedia,2021-03-10,2,1935.0
11845,29,Básico,195.2,Uruguay,Comedia,2021-03-09,0,1936.0
12280,33,Premium,1033.0,Chile,Documental,2021-03-09,3,1936.0
16198,50,Estándar,1196.0,México,Crimen,2021-03-09,2,1936.0
16795,18,Premium,924.8,Colombia,Romance,2021-03-09,0,1936.0
10577,44,Básico,404.6,Argentina,Romance,2021-03-08,2,1937.0
13633,40,Básico,1129.5,México,Comedia,2021-03-07,0,1938.0
15683,33,Básico,195.9,Argentina,Romance,2021-03-07,1,1938.0
11659,23,Básico,350.1,Chile,Acción,2021-03-06,0,1939.0
15761,37,Estándar,731.1,Chile,Acción,2021-03-06,0,1939.0
17379,38,Básico,804.9,Argentina,Drama,2021-03-06,2,1939.0
17818,18,Estándar,919.7,Argentina,Acción,2021-03-06,0,1939.0
10897,35,Básico,301.5,Chile,Documental,2021-03-05,0,1940.0
16483,24,Estándar,785.4,Perú,Acción,2021-03-05,1,1940.0
11146,40,Básico,450.6,Colombia,Romance,2021-03-04,1,1941.0
11829,32,Estándar,575.1,Perú,Romance,2021-03-04,1,1941.0
15330,18,Premium,928.8,Chile,Romance,2021-03-04,3,1941.0
14630,35,Estándar,732.8,Argentina,Documental,2021-03-03,0,1942.0
14863,29,Básico,0.0,Brasil,Documental,2021-03-03,0,1942.0
13924,24,Premium,1050.0,México,Acción,2021-03-02,0,1943.0
17454,28,Básico,1161.5,México,Acción,2021-03-02,1,1943.0
16314,55,Básico,756.2,Perú,Comedia,2021-03-01,0,1944.0
17564,33,Básico,563.4,Uruguay,Crimen,2021-03-01,0,1944.0
10403,39,Básico,494.4,Uruguay,Documental,2021-02-28,1,1945.0
11932,27,Estándar,684.3,Chile,Documental,2021-02-28,0,1945.0
14339,29,Premium,1251.7,Chile,Documental,2021-02-27,1,1946.0
17224,52,Estándar,544.1,México,Comedia,2021-02-27,0,1946.0
12390,52,Estándar,520.5,Argentina,Comedia,2021-02-26,1,1947.0
13568,18,Básico,755.5,Chile,Crimen,2021-02-25,0,1948.0
14143,40,Estándar,1003.1,Perú,Comedia,2021-02-24,2,1949.0
15637,13,Básico,434.8,Chile,Documental,2021-02-24,1,1949.0
17709,56,Estándar,683.7,Uruguay,Crimen,2021-02-24,1,1949.0
15525,13,Básico,951.4,Uruguay,Comedia,2021-02-23,0,1950.0
13106,50,Básico,418.8,Colombia,Acción,2021-02-22,1,1951.0
13273,33,Básico,178.5,Chile,Comedia,2021-02-22,1,1951.0
14506,31,Básico,285.8,Colombia,Drama,2021-02-22,1,1951.0
17275,39,Estándar,1062.4,Argentina,Comedia,2021-02-22,1,1951.0
16006,31,Premium,1013.0,Perú,Thriller,2021-02-21,0,1952.0
16857,42,Estándar,1104.1,Uruguay,Drama,2021-02-21,1,1952.0
13969,34,Básico,233.3,Argentina,Documental,2021-02-20,0,1953.0
10838,34,Premium,1300.9,Perú,Drama,2021-02-19,2,1954.0
11412,45,Básico,634.7,Uruguay,Thriller,2021-02-19,2,1954.0
12420,42,Básico,417.5,México,Documental,2021-02-19,0,1954.0
14114,35,Estándar,1182.7,Uruguay,Drama,2021-02-19,0,1954.0
16058,47,Estándar,582.4,Argentina,Romance,2021-02-19,1,1954.0
17648,36,Premium,1114.4,Perú,Documental,2021-02-18,0,1955.0
10490,25,Estándar,851.3,Uruguay,Thriller,2021-02-17,0,1956.0
15258,50,Básico,701.0,Chile,Drama,2021-02-17,0,1956.0
10820,55,Premium,3855.8,Uruguay,Romance,2021-02-16,0,1957.0
12540,47,Básico,455.9,Perú,Thriller,2021-02-16,1,1957.0
10488,37,Premium,1436.2,Uruguay,Comedia,2021-02-15,2,1958.0
11591,25,Básico,271.9,Argentina,Crimen,2021-02-15,2,1958.0
10242,42,Estándar,354.1,Chile,Acción,2021-02-14,0,1959.0
10280,40,Básico,893.2,Perú,Drama,2021-02-14,1,1959.0
10727,37,Básico,226.3,Chile,Romance,2021-02-13,0,1960.0
11049,40,Básico,659.7,Perú,Romance,2021-02-13,2,1960.0
15013,13,Premium,1407.1,Brasil,Crimen,2021-02-13,2,1960.0
17109,43,Básico,594.9,Chile,Acción,2021-02-13,1,1960.0
10036,41,Básico,275.7,México,Drama,2021-02-12,0,1961.0
10071,32,Básico,678.5,Argentina,Acción,2021-02-12,0,1961.0
17705,30,Estándar,800.0,Brasil,Comedia,2021-02-12,1,1961.0
13812,38,Básico,536.6,Argentina,Romance,2021-02-10,1,1963.0
10641,44,Básico,291.0,Brasil,Thriller,2021-02-09,0,1964.0
11456,43,Básico,211.3,Chile,Crimen,2021-02-09,0,1964.0
17860,43,Básico,797.6,Argentina,Acción,2021-02-09,0,1964.0
14640,42,Premium,1262.6,Perú,Thriller,2021-02-08,0,1965.0
10418,24,Básico,593.4,Argentina,Comedia,2021-02-07,0,1966.0
15508,60,Premium,1479.0,México,Acción,2021-02-07,0,1966.0
17355,36,Básico,584.5,Brasil,Documental,2021-02-07,0,1966.0
15902,14,Premium,1269.6,Colombia,Comedia,2021-02-06,2,1967.0
17852,40,Básico,847.1,Chile,Romance,2021-02-06,1,1967.0
11140,52,Estándar,1183.4,México,Crimen,2021-02-05,1,1968.0
14452,14,Premium,1213.6,Perú,Romance,2021-02-05,4,1968.0
11429,30,Básico,528.7,México,Documental,2021-02-04,0,1969.0
13226,33,Premium,844.9,México,Acción,2021-02-04,2,1969.0
15883,35,Básico,865.8,Chile,Romance,2021-02-04,0,1969.0
16386,13,Básico,866.8,Brasil,Comedia,2021-02-04,1,1969.0
16614,21,Básico,348.5,Brasil,Romance,2021-02-04,1,1969.0
12824,29,Estándar,811.2,Chile,Thriller,2021-02-03,0,1970.0
16850,29,Estándar,556.2,México,Documental,2021-02-03,0,1970.0
14485,22,Premium,932.9,Uruguay,Romance,2021-02-02,0,1971.0
15794,25,Premium,582.0,Brasil,Acción,2021-02-02,1,1971.0
12869,37,Estándar,1003.3,Uruguay,Crimen,2021-02-01,1,1972.0
10003,43,Básico,62.4,Uruguay,Thriller,2021-01-31,0,1973.0
11513,39,Básico,869.2,Colombia,Romance,2021-01-31,3,1973.0
14097,38,Básico,749.3,Brasil,Documental,2021-01-31,0,1973.0
11777,13,Básico,212.6,Brasil,Thriller,2021-01-30,2,1974.0
13042,39,Estándar,1140.9,Colombia,Comedia,2021-01-30,0,1974.0
13517,15,Estándar,786.0,Chile,Crimen,2021-01-30,1,1974.0
16002,20,Básico,712.9,Brasil,Crimen,2021-01-30,1,1974.0
10646,41,Básico,1435.1,Argentina,Romance,2021-01-29,0,1975.0
11295,40,Premium,1127.1,Chile,Drama,2021-01-29,0,1975.0
12286,30,Estándar,1024.6,Uruguay,Thriller,2021-01-29,0,1975.0
17162,32,Estándar,1098.8,Uruguay,Thriller,2021-01-29,0,1975.0
10909,35,Premium,1041.8,Colombia,Documental,2021-01-28,0,1976.0
13660,33,Básico,1107.9,Brasil,Drama,2021-01-27,1,1977.0
14551,35,Básico,515.8,Argentina,Crimen,2021-01-27,1,1977.0
16916,32,Estándar,578.0,México,Thriller,2021-01-26,1,1978.0
12555,48,Básico,688.3,Perú,Comedia,2021-01-25,1,1979.0
14745,34,Básico,979.1,Uruguay,Acción,2021-01-25,1,1979.0
15135,24,Básico,3154.3,Colombia,Drama,2021-01-25,1,1979.0
15604,29,Estándar,734.0,Perú,Acción,2021-01-25,1,1979.0
17364,63,Estándar,1422.9,Perú,Acción,2021-01-25,2,1979.0
11126,33,Premium,757.5,Colombia,Documental,2021-01-24,1,1980.0
11608,50,Estándar,868.1,Argentina,Documental,2021-01-24,1,1980.0
12097,44,Básico,646.3,Uruguay,Comedia,2021-01-24,1,1980.0
13148,30,Básico,943.6,Colombia,Documental,2021-01-24,2,1980.0
11652,33,Básico,579.7,Uruguay,Romance,2021-01-23,0,1981.0
10692,24,Básico,685.8,Colombia,Crimen,2021-01-22,1,1982.0
11954,36,Básico,277.8,Colombia,Comedia,2021-01-22,1,1982.0
12645,31,Estándar,698.6,México,Documental,2021-01-22,0,1982.0
11337,60,Básico,606.7,Uruguay,Documental,2021-01-21,1,1983.0
17361,32,Estándar,489.6,Colombia,Drama,2021-01-21,2,1983.0
17783,29,Básico,542.1,Brasil,Crimen,2021-01-21,1,1983.0
10402,34,Básico,547.0,Colombia,Acción,2021-01-20,2,1984.0
11021,18,Estándar,4193.7,Perú,Thriller,2021-01-20,1,1984.0
11644,36,Premium,369.0,Uruguay,Thriller,2021-01-19,0,1985.0
13865,35,Estándar,310.7,Brasil,Acción,2021-01-19,1,1985.0
14001,31,Premium,1269.7,México,Acción,2021-01-18,3,1986.0
14936,26,Básico,846.8,Chile,Documental,2021-01-18,0,1986.0
16285,26,Básico,145.5,Perú,Thriller,2021-01-18,0,1986.0
12580,58,Básico,476.6,Colombia,Drama,2021-01-17,0,1987.0
17293,51,Estándar,566.3,Colombia,Thriller,2021-01-17,1,1987.0
13909,32,Estándar,1061.1,Perú,Romance,2021-01-16,1,1988.0
16159,47,Estándar,818.0,Uruguay,Acción,2021-01-16,0,1988.0
16807,23,Estándar,249.8,Colombia,Comedia,2021-01-16,0,1988.0
13102,38,Básico,1026.7,Uruguay,Romance,2021-01-15,1,1989.0
17376,23,Básico,920.8,Uruguay,Romance,2021-01-15,1,1989.0
10879,49,Básico,642.4,Argentina,Drama,2021-01-14,1,1990.0
14136,26,Básico,622.9,Perú,Comedia,2021-01-12,0,1992.0
17785,29,Estándar,252.3,Argentina,Thriller,2021-01-12,0,1992.0
10809,50,Premium,1433.6,Uruguay,Comedia,2021-01-11,1,1993.0
10093,29,Básico,210.9,Uruguay,Drama,2021-01-10,0,1994.0
14853,41,Estándar,429.6,Colombia,Romance,2021-01-10,0,1994.0
16067,13,Básico,446.1,México,Thriller,2021-01-10,0,1994.0
16957,25,Premium,999.7,Argentina,Documental,2021-01-10,0,1994.0
13183,20,Estándar,632.8,México,Comedia,2021-01-09,1,1995.0
11041,46,Estándar,1041.9,Chile,Documental,2021-01-08,0,1996.0
14516,36,Premium,954.5,México,Acción,2021-01-08,0,1996.0
16044,25,Básico,703.1,México,Drama,2021-01-08,2,1996.0
14587,35,Estándar,1092.0,Uruguay,Romance,2021-01-07,1,1997.0
15970,40,Básico,663.0,Perú,Crimen,2021-01-07,1,1997.0
16315,47,Estándar,1391.5,Perú,Romance,2021-01-07,2,1997.0
17630,17,Básico,774.0,Chile,Documental,2021-01-07,2,1997.0
13218,13,Básico,149.7,Argentina,Acción,2021-01-06,0,1998.0
16289,41,Premium,1469.9,Chile,Drama,2021-01-06,3,1998.0
13600,31,Estándar,970.1,Argentina,Thriller,2021-01-05,0,1999.0
13860,22,Básico,834.8,Chile,Romance,2021-01-05,0,1999.0
14391,32,Estándar,433.8,Colombia,Thriller,2021-01-05,0,1999.0
14500,26,Estándar,825.4,Colombia,Romance,2021-01-05,1,1999.0
10816,38,Estándar,949.7,Colombia,Thriller,2021-01-04,1,2000.0
12921,30,Básico,394.3,Chile,Romance,2021-01-04,1,2000.0
13220,44,Básico,922.2,Uruguay,Romance,2021-01-04,0,2000.0
13631,32,Premium,1398.0,Uruguay,Romance,2021-01-04,1,2000.0
14927,32,Estándar,1368.2,Perú,Romance,2021-01-03,1,2001.0
13530,44,Básico,555.6,Brasil,Crimen,2021-01-02,1,2002.0
10105,14,Básico,565.4,Chile,Acción,2021-01-01,0,2003.0
10503,14,Estándar,248.4,Chile,Romance,2020-12-23,1,2012.0
15910,13,Estándar,963.3,Argentina,Crimen,2020-12-05,0,2030.0
15940,46,Básico,382.1,Uruguay,Drama,2020-11-22,0,2043.0
10413,29,Estándar,1478.7,Brasil,Thriller,2020-10-25,0,2071.0
13682,22,Básico,451.6,Brasil,Documental,2020-05-24,1,2225.0
17943,45,Premium,1033.1,Colombia,Comedia,2020-04-11,1,2268.0
15484,27,Básico,742.6,México,Thriller,2020-03-03,0,2307.0
15341,33,Básico,293.1,Chile,Acción,2020-02-28,2,2311.0
16500,43,Estándar,494.4,Perú,Comedia,2020-02-24,0,2315.0
16918,40,Premium,1449.1,Colombia,Thriller,2020-02-09,1,2330.0
12356,14,Estándar,1254.8,Argentina,Acción,2020-12-31,1,2004.0
13577,22,Básico,280.7,Chile,Romance,2020-12-31,1,2004.0
16155,34,Premium,3044.2,México,Comedia,2020-12-31,1,2004.0
11144,13,Básico,339.8,México,Acción,2020-12-30,0,2005.0
13061,19,Básico,698.1,Uruguay,Drama,2020-12-30,1,2005.0
10080,38,Estándar,1461.7,México,Crimen,2020-12-29,1,2006.0
11096,22,Premium,1280.1,Argentina,Documental,2020-12-29,1,2006.0
12681,57,Básico,329.6,Argentina,Documental,2020-12-29,1,2006.0
15194,32,Básico,983.0,Argentina,Crimen,2020-12-29,0,2006.0
17786,22,Premium,1328.5,Brasil,Drama,2020-12-29,0,2006.0
10154,33,Básico,748.6,Colombia,Documental,2020-12-28,2,2007.0
12111,27,Premium,1198.7,Chile,Documental,2020-12-28,1,2007.0
16337,29,Estándar,329.6,Uruguay,Thriller,2020-12-27,1,2008.0
17904,41,Básico,27.6,Uruguay,Thriller,2020-12-27,2,2008.0
16724,40,Estándar,796.6,Perú,Romance,2020-12-26,0,2009.0
11005,42,Premium,1262.5,México,Thriller,2020-12-24,2,2011.0
16533,54,Básico,307.4,México,Comedia,2020-12-24,0,2011.0
10357,25,Básico,65.6,Uruguay,Crimen,2020-12-23,1,2012.0
12480,35,Básico,446.3,Colombia,Romance,2020-12-23,0,2012.0
10304,20,Básico,533.5,Perú,Romance,2020-12-22,1,2013.0
10375,32,Premium,1223.3,Uruguay,Comedia,2020-12-22,2,2013.0
11473,61,Básico,567.2,Perú,Crimen,2020-12-22,0,2013.0
14273,49,Básico,1001.6,México,Acción,2020-12-22,1,2013.0
14337,37,Premium,1209.1,Chile,Thriller,2020-12-22,0,2013.0
10202,40,Estándar,210.8,Uruguay,Comedia,2020-12-21,0,2014.0
11197,34,Estándar,693.1,Perú,Thriller,2020-12-21,0,2014.0
14022,38,Básico,534.2,Brasil,Drama,2020-12-21,0,2014.0
16627,33,Premium,1023.5,Argentina,Thriller,2020-12-21,0,2014.0
10117,29,Estándar,713.9,Brasil,Documental,2020-12-20,1,2015.0
12311,54,Básico,1255.6,Colombia,Drama,2020-12-20,1,2015.0
17867,28,Premium,1187.4,México,Thriller,2020-12-20,0,2015.0
10047,53,Básico,313.4,Brasil,Comedia,2020-12-19,1,2016.0
10397,34,Estándar,857.4,Brasil,Documental,2020-12-19,1,2016.0
10968,35,Estándar,292.8,Chile,Drama,2020-12-19,1,2016.0
10994,30,Estándar,1236.5,Uruguay,Documental,2020-12-19,1,2016.0
11356,54,Básico,1044.5,Colombia,Romance,2020-12-19,0,2016.0
12402,33,Básico,0.0,Argentina,Acción,2020-12-19,1,2016.0
15700,41,Básico,1425.7,Uruguay,Acción,2020-12-19,1,2016.0
12535,39,Estándar,821.7,Argentina,Romance,2020-12-18,1,2017.0
15260,41,Básico,321.2,México,Drama,2020-12-18,1,2017.0
17747,47,Básico,613.7,Uruguay,Comedia,2020-12-18,1,2017.0
10410,30,Estándar,954.8,Uruguay,Romance,2020-12-17,1,2018.0
14476,38,Básico,792.7,Brasil,Thriller,2020-12-17,1,2018.0
14904,36,Estándar,212.3,Argentina,Romance,2020-12-17,0,2018.0
10163,52,Básico,382.7,México,Crimen,2020-12-14,0,2021.0
14386,48,Premium,1277.2,Chile,Romance,2020-12-14,2,2021.0
14389,13,Básico,55.3,Brasil,Acción,2020-12-14,0,2021.0
15529,65,Básico,738.9,México,Comedia,2020-12-14,4,2021.0
15605,42,Básico,452.4,México,Comedia,2020-12-14,0,2021.0
15955,23,Estándar,1184.4,Brasil,Acción,2020-12-14,1,2021.0
16457,23,Estándar,814.3,Chile,Drama,2020-12-14,1,2021.0
13868,35,Básico,1023.9,Brasil,Drama,2020-12-13,0,2022.0
14870,33,Básico,745.2,Colombia,Romance,2020-12-13,0,2022.0
15842,35,Estándar,652.8,México,Crimen,2020-12-13,0,2022.0
16276,21,Básico,690.3,Chile,Drama,2020-12-13,0,2022.0
10122,30,Estándar,709.2,México,Thriller,2020-12-12,0,2023.0
13545,26,Estándar,722.2,Brasil,Romance,2020-12-12,1,2023.0
16042,13,Básico,596.4,Brasil,Drama,2020-12-12,0,2023.0
16189,31,Básico,279.9,Perú,Thriller,2020-12-11,2,2024.0
16702,43,Estándar,841.6,México,Drama,2020-12-11,0,2024.0
17763,18,Premium,1150.7,Perú,Romance,2020-12-11,0,2024.0
13792,17,Estándar,1154.5,México,Drama,2020-12-09,0,2026.0
10424,44,Estándar,1484.1,Argentina,Documental,2020-12-08,2,2027.0
12190,37,Básico,569.2,Chile,Acción,2020-12-08,2,2027.0
12687,41,Estándar,1269.5,Argentina,Documental,2020-12-07,0,2028.0
14970,27,Básico,689.0,Brasil,Drama,2020-12-07,1,2028.0
15788,46,Estándar,715.6,Argentina,Crimen,2020-12-06,1,2029.0
17722,47,Básico,119.8,México,Romance,2020-12-06,2,2029.0
10500,13,Básico,2549.7,Chile,Documental,2020-12-05,0,2030.0
13994,28,Premium,1128.4,Colombia,Comedia,2020-12-05,0,2030.0
14306,41,Premium,811.1,Uruguay,Acción,2020-12-05,1,2030.0
10352,61,Estándar,687.9,Brasil,Thriller,2020-12-04,0,2031.0
12677,51,Estándar,1577.7,Perú,Documental,2020-12-04,1,2031.0
12975,36,Básico,705.4,Chile,Documental,2020-12-04,4,2031.0
14703,55,Estándar,744.4,Brasil,Crimen,2020-12-03,0,2032.0
15544,36,Estándar,846.1,Brasil,Drama,2020-12-03,3,2032.0
17687,21,Básico,504.9,Perú,Thriller,2020-12-02,0,2033.0
10719,37,Estándar,895.4,Argentina,Romance,2020-12-01,1,2034.0
16103,33,Premium,512.9,México,Drama,2020-11-30,1,2035.0
16241,34,Estándar,792.0,Chile,Drama,2020-11-30,2,2035.0
16039,32,Estándar,818.1,Colombia,Drama,2020-11-29,0,2036.0
17185,42,Estándar,572.8,Brasil,Comedia,2020-11-29,1,2036.0
14661,39,Premium,1399.7,México,Documental,2020-11-28,1,2037.0
10638,36,Básico,574.7,Uruguay,Crimen,2020-11-27,1,2038.0
13856,33,Estándar,703.5,Brasil,Romance,2020-11-27,1,2038.0
14070,27,Básico,14.1,Argentina,Crimen,2020-11-26,1,2039.0
17887,43,Estándar,938.5,Colombia,Drama,2020-11-26,0,2039.0
13341,33,Premium,1550.7,Uruguay,Drama,2020-11-25,0,2040.0
14572,31,Estándar,781.6,Uruguay,Documental,2020-11-25,2,2040.0
14689,37,Premium,875.3,Chile,Crimen,2020-11-25,3,2040.0
15380,21,Estándar,575.2,Uruguay,Thriller,2020-11-25,1,2040.0
10836,36,Estándar,178.0,Brasil,Thriller,2020-11-24,1,2041.0
15674,27,Básico,89.1,Uruguay,Documental,2020-11-23,1,2042.0
17866,32,Estándar,1268.0,Brasil,Documental,2020-11-23,1,2042.0
14443,45,Premium,1199.5,Argentina,Comedia,2020-11-22,1,2043.0
15765,13,Premium,1175.5,Brasil,Thriller,2020-11-21,0,2044.0
16108,30,Básico,1106.1,Colombia,Crimen,2020-11-21,1,2044.0
16853,23,Estándar,748.7,México,Romance,2020-11-21,1,2044.0
12993,27,Básico,750.5,México,Thriller,2020-11-20,1,2045.0
17857,41,Básico,158.6,Colombia,Documental,2020-11-20,0,2045.0
11339,14,Premium,1085.7,Colombia,Crimen,2020-11-18,0,2047.0
17711,41,Estándar,1221.1,México,Acción,2020-11-18,1,2047.0
14279,32,Básico,295.8,México,Thriller,2020-11-17,3,2048.0
12572,61,Estándar,704.1,Colombia,Thriller,2020-11-16,0,2049.0
15328,60,Estándar,1282.1,Brasil,Comedia,2020-11-16,1,2049.0
10756,15,Básico,651.1,México,Romance,2020-11-15,1,2050.0
16632,52,Estándar,626.6,Argentina,Romance,2020-11-15,1,2050.0
11993,13,Estándar,848.8,Colombia,Acción,2020-11-14,1,2051.0
14899,33,Básico,330.4,México,Romance,2020-11-14,1,2051.0
16512,52,Básico,1031.2,México,Thriller,2020-11-14,1,2051.0
14820,48,Estándar,1193.5,Chile,Thriller,2020-11-13,2,2052.0
11677,50,Básico,624.3,Perú,Acción,2020-11-12,0,2053.0
16792,46,Premium,807.9,Colombia,Acción,2020-11-12,1,2053.0
11261,33,Básico,712.9,Chile,Crimen,2020-11-11,1,2054.0
17788,46,Estándar,802.8,México,Romance,2020-11-11,1,2054.0
11548,31,Básico,972.8,Chile,Romance,2020-11-10,1,2055.0
13883,38,Premium,957.5,Uruguay,Acción,2020-11-10,0,2055.0
15264,31,Estándar,736.6,Chile,Documental,2020-11-10,0,2055.0
10517,38,Estándar,574.5,Brasil,Documental,2020-11-09,0,2056.0
12769,44,Básico,561.0,Perú,Drama,2020-11-08,2,2057.0
15757,43,Básico,848.2,Perú,Drama,2020-11-08,0,2057.0
17225,37,Estándar,977.3,Chile,Thriller,2020-11-08,2,2057.0
16097,32,Básico,444.2,Chile,Crimen,2020-11-07,0,2058.0
11259,59,Premium,706.7,México,Crimen,2020-11-06,1,2059.0
16594,50,Básico,983.8,Brasil,Documental,2020-11-06,1,2059.0
15807,48,Estándar,1260.5,Chile,Thriller,2020-11-05,1,2060.0
12049,37,Básico,575.9,Perú,Comedia,2020-11-04,3,2061.0
15787,46,Básico,392.9,Uruguay,Drama,2020-11-04,0,2061.0
12088,38,Básico,0.0,Brasil,Drama,2020-11-03,1,2062.0
16370,36,Estándar,776.6,México,Romance,2020-11-03,1,2062.0
17845,53,Estándar,931.8,Perú,Acción,2020-11-03,0,2062.0
17086,29,Básico,942.6,Chile,Crimen,2020-11-02,0,2063.0
14838,33,Estándar,878.2,Argentina,Comedia,2020-11-01,1,2064.0
15454,20,Básico,1359.3,Chile,Crimen,2020-11-01,1,2064.0
10928,18,Básico,150.9,Colombia,Romance,2020-10-31,1,2065.0
13299,35,Básico,695.5,Chile,Crimen,2020-10-31,1,2065.0
10729,34,Premium,1261.2,Uruguay,Drama,2020-10-30,0,2066.0
11076,19,Estándar,1337.4,Uruguay,Documental,2020-10-30,1,2066.0
13059,32,Estándar,1147.2,Argentina,Comedia,2020-10-30,0,2066.0
14601,31,Estándar,563.2,Perú,Acción,2020-10-30,0,2066.0
11846,33,Básico,259.7,México,Drama,2020-10-29,0,2067.0
14612,24,Básico,249.0,Uruguay,Drama,2020-10-29,1,2067.0
17706,13,Básico,296.2,Chile,Documental,2020-10-29,0,2067.0
15375,61,Estándar,812.0,Chile,Romance,2020-10-28,3,2068.0
17819,50,Básico,619.2,México,Thriller,2020-10-28,1,2068.0
13232,35,Estándar,479.9,Argentina,Comedia,2020-10-27,2,2069.0
15618,36,Estándar,379.6,Chile,Acción,2020-10-27,1,2069.0
10147,38,Básico,0.0,Uruguay,Acción,2020-10-26,1,2070.0
10881,23,Básico,440.3,Argentina,Drama,2020-10-26,3,2070.0
15231,45,Básico,163.5,Uruguay,Acción,2020-10-26,1,2070.0
11310,48,Estándar,564.4,Perú,Acción,2020-10-23,1,2073.0
11460,40,Básico,0.0,Chile,Drama,2020-10-23,0,2073.0
12282,50,Estándar,391.1,México,Romance,2020-10-23,1,2073.0
15198,61,Estándar,1395.9,México,Crimen,2020-10-23,3,2073.0
15469,17,Estándar,895.5,Argentina,Documental,2020-10-23,0,2073.0
16431,45,Estándar,666.8,Colombia,Acción,2020-10-23,1,2073.0
17893,40,Premium,1261.5,Argentina,Documental,2020-10-23,1,2073.0
13664,25,Básico,225.3,Colombia,Crimen,2020-10-22,0,2074.0
11277,68,Básico,645.4,Uruguay,Crimen,2020-10-21,2,2075.0
11941,41,Estándar,964.3,Brasil,Romance,2020-10-21,0,2075.0
15925,51,Básico,553.7,Perú,Documental,2020-10-21,0,2075.0
16344,35,Básico,474.1,Uruguay,Crimen,2020-10-21,0,2075.0
10282,31,Premium,1061.4,Brasil,Documental,2020-10-20,1,2076.0
14051,39,Estándar,1694.6,Argentina,Documental,2020-10-20,3,2076.0
16270,37,Básico,592.6,Perú,Acción,2020-10-20,0,2076.0
16630,13,Básico,383.4,Chile,Drama,2020-10-20,0,2076.0
10451,27,Básico,784.9,Argentina,Acción,2020-10-19,0,2077.0
12181,37,Básico,296.9,Argentina,Acción,2020-10-19,0,2077.0
15982,49,Básico,268.9,México,Acción,2020-10-19,1,2077.0
10619,26,Básico,572.4,Colombia,Documental,2020-10-17,1,2079.0
14121,13,Estándar,752.7,México,Drama,2020-10-17,1,2079.0
14774,31,Básico,590.7,Uruguay,Drama,2020-10-16,1,2080.0
16348,42,Básico,389.1,Argentina,Acción,2020-10-16,0,2080.0
10272,37,Básico,496.6,Brasil,Thriller,2020-10-15,1,2081.0
14990,39,Estándar,1207.4,Chile,Drama,2020-10-15,2,2081.0
16401,18,Básico,720.9,México,Drama,2020-10-15,0,2081.0
16550,34,Básico,361.8,Uruguay,Documental,2020-10-15,0,2081.0
10468,42,Estándar,3028.4,Uruguay,Crimen,2020-10-13,0,2083.0
12366,23,Estándar,454.0,Brasil,Drama,2020-10-13,1,2083.0
12675,41,Básico,1046.0,México,Documental,2020-10-13,1,2083.0
13323,57,Premium,1371.4,Uruguay,Comedia,2020-10-13,0,2083.0
13746,20,Básico,438.4,Chile,Romance,2020-10-13,2,2083.0
13906,21,Básico,810.2,Argentina,Romance,2020-10-13,1,2083.0
15134,43,Estándar,834.9,Perú,Romance,2020-10-13,0,2083.0
15956,35,Premium,1370.6,Uruguay,Drama,2020-10-13,2,2083.0
10220,37,Básico,341.8,Brasil,Romance,2020-10-12,0,2084.0
12358,44,Básico,0.0,Colombia,Drama,2020-10-12,0,2084.0
11819,52,Estándar,713.2,Argentina,Drama,2020-10-11,1,2085.0
13742,39,Premium,1468.0,Uruguay,Documental,2020-10-11,1,2085.0
12724,35,Premium,1022.1,Brasil,Acción,2020-10-10,1,2086.0
12820,43,Estándar,981.8,Argentina,Documental,2020-10-10,0,2086.0
13541,18,Estándar,1165.2,México,Documental,2020-10-10,0,2086.0
13593,37,Básico,129.9,Perú,Romance,2020-10-10,0,2086.0
